holiday,workingday,temp,humidity,windspeed,count,year,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,season_fall,season_spring,season_summer,season_winter,weather_clear,weather_heavy_mix,weather_light_mix,weather_mist
0,1,0.32608695652173914,0.49,0.33337251675091106,0.6004438082047614,0.0,0.75,0.06698729810778065,0.6337405705029138,0.9693212357211988,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.34782608695652173,0.53,0.3860350299753145,0.5939074981213593,0.0,0.6294095225512605,0.0170370868554659,0.6337405705029138,0.9693212357211988,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.41304347826086957,0.43,0.22804749030210417,0.612785257285722,0.0,0.5000000000000001,0.0,0.6337405705029138,0.9693212357211988,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.5217391304347826,0.25,0.0,0.6814441200988217,0.0,0.37059047744873963,0.017037086855465844,0.6337405705029138,0.9693212357211988,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.5434782608695653,0.23,0.35088750440813454,0.6384221131038942,0.0,0.2500000000000001,0.06698729810778059,0.6337405705029138,0.9693212357211988,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.5652173913043479,0.19,0.49124250617138837,0.660596571026837,0.0,0.14644660940672644,0.14644660940672605,0.6337405705029138,0.9693212357211988,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.5652173913043479,0.19,0.3860350299753145,0.6987733426867961,0.0,0.06698729810778076,0.24999999999999978,0.6337405705029138,0.9693212357211988,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.5217391304347826,0.23,0.33337251675091106,0.8061871803124031,0.0,0.017037086855465844,0.3705904774487397,0.6337405705029138,0.9693212357211988,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.4782608695652174,0.23,0.5789349947102387,0.7590742149213203,0.0,0.0,0.4999999999999999,0.6337405705029138,0.9693212357211988,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.41304347826086957,0.28,0.6140825202774186,0.711213843557206,0.0,0.01703708685546579,0.6294095225512601,0.6337405705029138,0.9693212357211988,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.3695652173913044,0.29,0.49124250617138837,0.636717688613851,0.0,0.0669872981077807,0.75,0.6337405705029138,0.9693212357211988,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.34782608695652173,0.29,0.5439050193957918,0.5894010383776542,0.0,0.14644660940672616,0.8535533905932737,0.6337405705029138,0.9693212357211988,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.30434782608695654,0.26,0.6491124955918656,0.526103332867359,0.0,0.24999999999999978,0.9330127018922192,0.6337405705029138,0.9693212357211988,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.26086956521739135,0.3,0.6140825202774186,0.40170622883477336,0.0,0.3705904774487392,0.9829629131445341,0.6337405705029138,0.9693212357211988,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.2391304347826087,0.3,0.5439050193957918,0.32005452800451684,0.0,0.5,1.0,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.2391304347826087,0.3,0.5439050193957918,0.0,0.0,0.6294095225512604,0.9829629131445341,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.19565217391304346,0.27,0.5439050193957918,0.11400572314167466,0.0,0.75,0.9330127018922194,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.19565217391304346,0.27,0.5439050193957918,0.0,0.0,0.8535533905932737,0.8535533905932737,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.15217391304347827,0.31,0.5789349947102387,0.0,0.0,0.9330127018922193,0.75,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.13043478260869568,0.33,0.35088750440813454,0.24738386895263026,0.0,0.9829629131445341,0.6294095225512604,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.13043478260869568,0.33,0.35088750440813454,0.47539531523597955,0.0,1.0,0.5,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.10869565217391304,0.42,0.49124250617138837,0.6620716974295408,0.0,0.9829629131445341,0.3705904774487397,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.13043478260869568,0.39,0.35088750440813454,0.7738597398986443,0.0,0.9330127018922194,0.2500000000000001,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.15217391304347827,0.37,0.33337251675091106,0.7056754249552137,0.0,0.8535533905932737,0.14644660940672627,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.17391304347826086,0.29,0.22804749030210417,0.5509771209290297,0.0,0.75,0.06698729810778065,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.19565217391304346,0.29,0.10532502644880687,0.5326832299369468,0.0,0.6294095225512605,0.0170370868554659,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.2173913043478261,0.25,0.15786998942047728,0.5916697018135391,0.0,0.5000000000000001,0.0,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.2173913043478261,0.25,0.10532502644880687,0.6087734610469352,0.0,0.37059047744873963,0.017037086855465844,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.2391304347826087,0.21,0.12284001410603035,0.6046613595808229,0.0,0.2500000000000001,0.06698729810778059,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.2391304347826087,0.23,0.0,0.5824010248819259,0.0,0.14644660940672644,0.14644660940672605,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.26086956521739135,0.23,0.0,0.5894010383776542,0.0,0.06698729810778076,0.24999999999999978,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.26086956521739135,0.22,0.0,0.7598864412208733,0.0,0.017037086855465844,0.3705904774487397,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.2391304347826087,0.35000000000000003,0.3860350299753145,0.7287607703350186,0.0,0.0,0.4999999999999999,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.19565217391304346,0.4,0.2982249911837311,0.6545600956787142,0.0,0.01703708685546579,0.6294095225512601,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.19565217391304346,0.4,0.10532502644880687,0.5871006443558874,0.0,0.0669872981077807,0.75,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.17391304347826086,0.4,0.12284001410603035,0.5358770291505246,0.0,0.14644660940672616,0.8535533905932737,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.19565217391304346,0.4,0.0,0.5420843881414574,0.0,0.24999999999999978,0.9330127018922192,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.17391304347826086,0.43,0.10532502644880687,0.4087062423305018,0.0,0.3705904774487392,0.9829629131445341,0.7409544002206165,0.9195874396388546,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0.19565217391304346,0.55,0.22804749030210417,0.3078655828671753,0.0,0.5,1.0,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0.17391304347826086,0.64,0.22804749030210417,0.15070736839893,0.0,0.6294095225512604,0.9829629131445341,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0.17391304347826086,0.64,0.22804749030210417,0.0666890729054778,0.0,0.75,0.9330127018922194,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0.17391304347826086,0.74,0.2982249911837311,0.0,0.0,0.8535533905932737,0.8535533905932737,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0.17391304347826086,0.74,0.22804749030210417,0.0,0.0,0.9330127018922193,0.75,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0.15217391304347827,0.74,0.15786998942047728,0.2280114462833493,0.0,0.9829629131445341,0.6294095225512604,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0.15217391304347827,0.74,0.10532502644880687,0.4454078875877572,0.0,1.0,0.5,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0.15217391304347827,0.8,0.15786998942047728,0.614755047193344,0.0,0.9829629131445341,0.3705904774487397,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.17391304347826086,0.74,0.15786998942047728,0.7797083735752728,0.0,0.9330127018922194,0.2500000000000001,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.2173913043478261,0.6,0.15786998942047728,0.711213843557206,0.0,0.8535533905932737,0.14644660940672627,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.2391304347826087,0.6,0.2982249911837311,0.5775631616583594,0.0,0.75,0.06698729810778065,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.28260869565217395,0.52,0.2631950158692842,0.6261026836349096,0.0,0.6294095225512605,0.0170370868554659,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.32608695652173914,0.43,0.19301751498765726,0.6401090560090338,0.0,0.5000000000000001,0.0,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.34782608695652173,0.42,0.2631950158692842,0.6224064496252685,0.0,0.37059047744873963,0.017037086855465844,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.3695652173913044,0.4,0.33337251675091106,0.636717688613851,0.0,0.2500000000000001,0.06698729810778059,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.3695652173913044,0.4,0.35088750440813454,0.6545600956787142,0.0,0.14644660940672644,0.14644660940672605,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.3695652173913044,0.46,0.22804749030210417,0.6720429618943113,0.0,0.06698729810778076,0.24999999999999978,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.3695652173913044,0.5,0.2982249911837311,0.7797083735752728,0.0,0.017037086855465844,0.3705904774487397,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0.34782608695652173,0.53,0.35088750440813454,0.7472606419318679,0.0,0.0,0.4999999999999999,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0.32608695652173914,0.61,0.2982249911837311,0.6560901112831321,0.0,0.01703708685546579,0.6294095225512601,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.30434782608695654,0.7000000000000001,0.22804749030210417,0.6224064496252685,0.0,0.0669872981077807,0.75,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0.30434782608695654,0.7000000000000001,0.2631950158692842,0.5871006443558874,0.0,0.14644660940672616,0.8535533905932737,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0.30434782608695654,0.7000000000000001,0.22804749030210417,0.5120969604932349,0.0,0.24999999999999978,0.9330127018922192,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.30434782608695654,0.75,0.19301751498765726,0.5192491956485186,0.0,0.3705904774487392,0.9829629131445341,0.8339945774926663,0.8528347192080518,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.28260869565217395,0.81,0.12284001410603035,0.37871881468227936,0.0,0.5,1.0,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.30434782608695654,0.81,0.12284001410603035,0.4218713060088499,0.0,0.6294095225512604,0.9829629131445341,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.30434782608695654,0.87,0.22804749030210417,0.3867436009099946,0.0,0.75,0.9330127018922194,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.30434782608695654,0.87,0.22804749030210417,0.0666890729054778,0.0,0.8535533905932737,0.8535533905932737,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.30434782608695654,0.93,0.19301751498765726,0.0,0.0,0.9330127018922193,0.75,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.30434782608695654,1.0,0.15786998942047728,0.11400572314167466,0.0,0.9829629131445341,0.6294095225512604,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.30434782608695654,1.0,0.2631950158692842,0.15070736839893,0.0,1.0,0.5,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.30434782608695654,1.0,0.35088750440813454,0.34201716942502397,0.0,0.9829629131445341,0.3705904774487397,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.30434782608695654,1.0,0.35088750440813454,0.515711951976448,0.0,0.9330127018922194,0.2500000000000001,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.32608695652173914,0.93,0.2631950158692842,0.5700286157083733,0.0,0.8535533905932737,0.14644660940672627,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.34782608695652173,0.93,0.22804749030210417,0.6498827522921993,0.0,0.75,0.06698729810778065,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.41304347826086957,0.76,0.2631950158692842,0.7207359841073033,0.0,0.6294095225512605,0.0170370868554659,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.4565217391304348,0.67,0.2982249911837311,0.7287607703350186,0.0,0.5000000000000001,0.0,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.4782608695652174,0.67,0.33337251675091106,0.7498645299531131,0.0,0.37059047744873963,0.017037086855465844,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.5,0.59,0.33337251675091106,0.7566131890849208,0.0,0.2500000000000001,0.06698729810778059,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.4782608695652174,0.63,0.35088750440813454,0.7622993278887117,0.0,0.14644660940672644,0.14644660940672605,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.5,0.59,0.35088750440813454,0.7614989589545434,0.0,0.06698729810778076,0.24999999999999978,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.5,0.59,0.42106500528976143,0.7257971677880016,0.0,0.017037086855465844,0.3705904774487397,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.5,0.59,0.3860350299753145,0.7133780259840993,0.0,0.0,0.4999999999999999,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.4782608695652174,0.67,0.3860350299753145,0.6261026836349096,0.0,0.01703708685546579,0.6294095225512601,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.4565217391304348,0.77,0.3860350299753145,0.5871006443558874,0.0,0.0669872981077807,0.75,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.4565217391304348,0.72,0.3860350299753145,0.5916697018135391,0.0,0.14644660940672616,0.8535533905932737,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.43478260869565216,0.77,0.35088750440813454,0.5700286157083733,0.0,0.24999999999999978,0.9330127018922192,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.4565217391304348,0.77,0.35088750440813454,0.5120969604932349,0.0,0.3705904774487392,0.9829629131445341,0.9090520265297883,0.7717959386463387,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.43478260869565216,0.77,0.42106500528976143,0.5390099903787927,0.0,0.5,1.0,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.43478260869565216,0.77,0.33337251675091106,0.492724537823954,0.0,0.6294095225512604,0.9829629131445341,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.41304347826086957,0.8200000000000001,0.33337251675091106,0.4610840762473969,0.0,0.75,0.9330127018922194,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.43478260869565216,0.8200000000000001,0.35088750440813454,0.2947005191888271,0.0,0.8535533905932737,0.8535533905932737,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.43478260869565216,0.88,0.42106500528976143,0.11400572314167466,0.0,0.9330127018922193,0.75,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.43478260869565216,0.9400000000000001,0.42106500528976143,0.0666890729054778,0.0,1.0,0.5,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.43478260869565216,1.0,0.5263900317385684,0.18069479604715244,0.0,0.9829629131445341,0.3705904774487397,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0.41304347826086957,1.0,0.35088750440813454,0.26471309154060474,0.0,0.9330127018922194,0.2500000000000001,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.43478260869565216,1.0,0.33337251675091106,0.40170622883477336,0.0,0.8535533905932737,0.14644660940672627,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.43478260869565216,1.0,0.35088750440813454,0.4560228925666986,0.0,0.75,0.06698729810778065,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.43478260869565216,1.0,0.2631950158692842,0.567438396957147,0.0,0.6294095225512605,0.0170370868554659,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.4782608695652174,0.9400000000000001,0.3860350299753145,0.6067302609656287,0.0,0.5000000000000001,0.0,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.4782608695652174,0.9400000000000001,0.42106500528976143,0.6530157135204673,0.0,0.37059047744873963,0.017037086855465844,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.4565217391304348,1.0,0.2631950158692842,0.492724537823954,0.0,0.2500000000000001,0.06698729810778059,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0.4565217391304348,1.0,0.2631950158692842,0.2280114462833493,0.0,0.14644660940672644,0.14644660940672605,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0.3695652173913044,1.0,0.33337251675091106,0.2947005191888271,0.0,0.06698729810778076,0.24999999999999978,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0.34782608695652173,1.0,0.35088750440813454,0.4218713060088499,0.0,0.017037086855465844,0.3705904774487397,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0.32608695652173914,1.0,0.42106500528976143,0.4087062423305018,0.0,0.0,0.4999999999999999,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0.30434782608695654,1.0,0.5789349947102387,0.2947005191888271,0.0,0.01703708685546579,0.6294095225512601,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0.28260869565217395,1.0,0.49124250617138837,0.2947005191888271,0.0,0.0669872981077807,0.75,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0.2391304347826087,0.93,0.7192899964734926,0.2280114462833493,0.0,0.14644660940672616,0.8535533905932737,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0.2173913043478261,1.0,0.4562125308569414,0.2803892802002445,0.0,0.24999999999999978,0.9330127018922192,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.2173913043478261,1.0,0.49124250617138837,0.26471309154060474,0.0,0.3705904774487392,0.9829629131445341,0.9630538865495277,0.6797888351515646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0.19565217391304346,1.0,0.3860350299753145,0.15070736839893,0.0,0.5,1.0,0.9937893150577266,0.5805801903511811,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.19565217391304346,1.0,0.3860350299753145,0.0666890729054778,0.0,0.6294095225512604,0.9829629131445341,0.9937893150577266,0.5805801903511811,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.19565217391304346,0.8,0.6842600211590456,0.0,0.0,0.8535533905932737,0.8535533905932737,0.9937893150577266,0.5805801903511811,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.19565217391304346,0.8,0.6140825202774186,0.0,0.0,0.9330127018922193,0.75,0.9937893150577266,0.5805801903511811,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.19565217391304346,0.75,0.42106500528976143,0.0,0.0,0.9829629131445341,0.6294095225512604,0.9937893150577266,0.5805801903511811,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.19565217391304346,0.75,0.4562125308569414,0.4707618964034469,0.0,1.0,0.5,0.9937893150577266,0.5805801903511811,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.19565217391304346,0.75,0.49124250617138837,0.6297176751181227,0.0,0.9829629131445341,0.3705904774487397,0.9937893150577266,0.5805801903511811,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.19565217391304346,0.75,0.4562125308569414,0.767021436662142,0.0,0.9330127018922194,0.2500000000000001,0.9937893150577266,0.5805801903511811,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.2173913043478261,0.64,0.5439050193957918,0.6927917565403875,0.0,0.8535533905932737,0.14644660940672627,0.9937893150577266,0.5805801903511811,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.2391304347826087,0.6,0.35088750440813454,0.5566492516851682,0.0,0.75,0.06698729810778065,0.9937893150577266,0.5805801903511811,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.26086956521739135,0.48,0.5263900317385684,0.5621322757905125,0.0,0.6294095225512605,0.0170370868554659,0.9937893150577266,0.5805801903511811,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.30434782608695654,0.42,0.49124250617138837,0.6384221131038942,0.0,0.5000000000000001,0.0,0.9937893150577266,0.5805801903511811,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.32608695652173914,0.36,0.4562125308569414,0.5871006443558874,0.0,0.37059047744873963,0.017037086855465844,0.9937893150577266,0.5805801903511811,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.32608695652173914,0.36,0.49124250617138837,0.6025661020560024,0.0,0.2500000000000001,0.06698729810778059,0.9937893150577266,0.5805801903511811,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
